FR0601002;Десерты ягодные;3613650;VELLE Прод.овс.пит.малина 250г;77.9;12
FR0405006;Пельмени;3613651;МИРАТОРГ Пельмени ИЗ МРАМОР.ГОВЯД.800г;489;16
FD0216008;Супы сухие для варки;3613654;МАРК.ПЕРЕКР.Суп ХАРЧО 150г;93.9;7
FD0216008;Супы сухие для варки;3613655;МАРК.ПЕРЕКР.Суп овощ.со звезд.200г;93.9;7
FD0216008;Супы сухие для варки;3613664;МАРК.ПЕРЕКР.Суп РАССОЛЬНИК 150г;93.9;13
FD0216008;Супы сухие для варки;3613665;МАРК.ПЕРЕКР.Суп-пюре ГОРОХОВЫЙ 200г;93.9;9
FD0223007;Смесь для выпечки;3613670;П/ф муч.изд.Печенье Имбирное 400г;91.9;11
FD0606008;Сухофрукты глазированные;3613870;BAN.REPUBLIC Конф.БАНАН СУШ.В ГЛ.200г;185;16
FR0606004;Сыры с плесенью;3614011;DORBLU Сыр с гол.плес.50% 100г;269;8
FR0609002;Йогурт питьевой;3614200;ВКУСНОТ.Йогурт пит.с клюк.1,5% т/т 750г;97.9;6
FD0805002;Соки,нектары в пак.;3614220;ДОБРЫЙ Нектар из см.фр/яг.вит.С 1л;129;4
FD0805002;Соки,нектары в пак.;3614221;ДОБРЫЙ Нектар из винограда и граната 1л;129;16
FD0805002;Соки,нектары в пак.;3614251;ДОБРЫЙ Нектар грушевый 1л;129;4
FR0408003;Рыбные полуфаб. с/м;3614367;ЧЕТВЕРГ Котлеты рыб.из трески мор.300г;165;8
FR0608004;Творожная масса;3614551;РАЭ Масса ОСОБАЯ твор.с курагой 23% 180г;87.9;3
FD0216005;Пюре быстрого приготовления;3614553;ПР!СТ Пюре карт.с сух.со вк.куриц.40г;20.9;31
FD0221003;Приправы;3614555;KOTANYI Приправа КАВКАЗСКИЕ ТРАВЫ 9г;51.9;23
FR0601002;Десерты ягодные;3614559;ПР!СТ Желе с аром.вишни 150г;10.9;23
FD0205003;Икра овощная и грибная;3614683;BONDUEL.Икра баклажановая 530г;185;9
FD0206008;Тунец;3614684;RIO MARE Тунец в оливковом масле 160г;359;9
FD0607002;Печенье;3615356;ЛЮБЯТОВО Печ.овс.с черносл/льн.сем.200г;77.9;20
FD0220013;Хрен;3616052;UNI DAN Хрен СЛИВОЧНЫЙ 250г;79.9;4
FR1301001;Изд.из мяса птиц охл;3616055;МИРАТОРГ Колбаски ШАШЛЫЧНЫЕ д/гриля 400г;125;1
FD0220004;Соусы соевые;3616787;ПР!СТ Соус КЛАССИЧЕСКИЙ соевый 205мл;41.9;13
FD0223002;Желатин;3617291;С.ПУДОВЪ Пектин яблочный д/зеф/паст.10г;79.9;30
FD1103003;Хлебцы, тосты;3617315;DR.KORNER Хлебцы КАРАМЕЛЬНЫЕ кук-рис.90г;77.9;32
FD0226006;Чай чёрный;3617323;AHM.TEA Чай АССАМ чер.инд.дл/лист.200г;329;7
FD0604002;Мармелад;3617424;MAMBA ФРУМ.Мармелад СОЧНЫЙ ЦЕНТР жев.70г;61.9;4
FR0604006;Растительные напитки;3617428;ALPRO Напиток миндал.обог.кал/вит.250мл;99.9;18
FR0801003;Изделия из мяса ох.;3617430;ЧЕРКИЗ.Ребрышки СЫТНЫЕ д/зап.свиные 1кг;419;4.082
FD0604002;Мармелад;3617432;MAMBA ФРУМ.Мармелад ФРУКТЫ/ЙОГУРТ жев72г;61.9;24
FD0805002;Соки,нектары в пак.;3617505;ДАРЫ КУБАНИ Сок том.вос.с мяк.сол/сах.1л;93.9;15
FD0611002;Шоколад плиточный;3617637;КОММУН.Шок.МОЛ.с нач.вк.капуч.элит 200г;209;17
FR0609005;Сырки глазированные;3617716;ТВОРОБ.Сырок твор.гл.ванил.21% 180г;145;9
FD0226001;Чаи травяные;3617750;ТРАВЫ/ПЧЕЛЫ Чай СЕВЕРНЫЙ трав.80г;135;7
FD0226001;Чаи травяные;3617751;ТРАВЫ/ПЧЕЛЫ Чай ТАЕЖНЫЙ трав.80г;135;7
FD0226001;Чаи травяные;3617752;ТРАВЫ/ПЧЕЛЫ Чай КРЫМСКИЙ трав.80г;185;4
FR0608002;Творог;3617778;СЕЛО ЗЕЛ.Творог 5% 500г;219;5
FR1103002;Пресервы рыбные;3618035;НОВ.ОКЕАН Сельдь ПО-ИСЛ.ф/к вин.соус115г;83.9;5
FR1103002;Пресервы рыбные;3618037;НОВ.ОКЕАН Сельдь ПО-ИСЛ.ф/к в/м прян115г;83.9;13
FR0701007;Колбасы с/к;3618121;ОСТАН.Колб.БРАУНШВЕЙГСКАЯ с/к в/с 150г;239;7
FR0601002;Десерты ягодные;3618124;ПР!СТ Желе с ароматом персика 150г;10.9;37
FR0601002;Десерты ягодные;3618125;ПР!СТ Кисель ВИШНЯ бут.500г;26.9;4
FR0601002;Десерты ягодные;3618126;ПР!СТ Кисель КЛЮКВА бут.500г;26.9;5
FR0601002;Десерты ягодные;3618127;ПР!СТ Кисель ЧЕРНИКА бут.500г;26.9;4
FR0601002;Десерты ягодные;3618129;ПР!СТ Десерт ВИШНЯ 500г;85.9;7
FD0220011;Этнические;3618220;ПР!СТ Хрен ВАСАБИ стол.острый 170г;55.9;3
FD0221003;Приправы;3618442;S.MAR.Приправа ЯПОНИЯ ВАСАБИ/КУНЖУТ 22г;99.9;14
FD0221003;Приправы;3618443;S.MAR.Приправа ЯПОНИЯ ТЕРИЯКИ 22г;99.9;6
FD0803002;Напитки сл. безалк.;3618476;БАЙКАЛ Напиток 1977 сил.газ.ж/б 0,33л;49.9;8
FD0605003;Рулеты;3618516;МАСТ.ДЕС.Мини-рул.биск.кр.нач.Яг.сб.175г;45.9;6
FR0706005;Буженина (дел.);3618539;ЕГОР.КГФ Буженина по-домашнему к/в 115г;165;7
FD0805003;Соки,нектары в стек.;3618868;IDEAS Сок тыквенно-апельсиновый 1л;155;7
FD0805003;Соки,нектары в стек.;3618869;IDEAS Сок ябл-огуреч.с сельд/имб/лим.1л;155;4
FD0605001;Кексы, куличи;3618873;KOVIS Мини-маффины с крем.вар.сгущ.470г;99.9;4
FD0605001;Кексы, куличи;3618874;KOVIS Мини-маффины с фр/яг.нач.клуб.470г;99.9;7
FD0209005;Кофе молотый;3618878;PAULIG Кофе PRESID.GOLD LABEL мол.250г;399;13
FD0606004;Конфеты шоколадные;3618951;КР.ОКТЯБРЬ Конф.ЗОЛ.СУФЛЕ ч/смор.200г;249;11
FD0606003;Карамель;3619012;WER.ORIG.Карамель слив.50г;55.9;45
FD0804002;Пиво лицензионное;3619232;Пиво ЭФЕС ПИЛСЕНЕР св.5% ж/б 0.45л;63.9;34
FD0804003;Пиво отечественное;3619234;Пиво 387 ОСОБАЯ ВАРКА св.6,8% ст/б 0.45л;65.9;40
FD0804002;Пиво лицензионное;3619235;Пиво ЭФЕС ПИЛСЕНЕР св.5% ст/б 0.45л;63.9;23
FD0804003;Пиво отечественное;3619239;Пиво СТАРЫЙ МЕЛЬНИК СВЕТ.4,7% ж/б 0.45л;55.9;36
FD0209005;Кофе молотый;3619415;ЖИВОЙ КОФЕ Кофе АРАБ.ПР.мол.нат.жар.200г;299;4
FD0804003;Пиво отечественное;3619524;Пиво ЗОЛ.БОЧКА СВЕТЛОЕ 4,7% ж/б 0.45л;54.9;81
FD0804003;Пиво отечественное;3619525;Пиво ЗОЛ.БОЧКА КЛАС.св.5,2% ст/б 0.45л;54.9;22
FD0804003;Пиво отечественное;3619526;Пиво ЗОЛ.БОЧКА КЛАС.св.5,2% ж/б 0.45л;54.9;30
FD0220014;Бальзамические соусы;3619553;F.BERIO Соус БАЛЬЗАМИЧ.КЛАС.250мл;379;3
FD0220014;Бальзамические соусы;3619554;F.BERIO Соус БАЛЬЗАМИЧ.с чер.трюф.250мл;419;6
FD0601001;Вафли;3619593;ЗЕБРА Вафли с мяг.кар/арах/из.м/ш.гл.40г;21.9;45
FD0804007;Пиво крафтовое;3619646;Пиво ТРИФОН IPA св.непаст.5,9% 0.5л;99.9;16
FD0805003;Соки,нектары в стек.;3619660;IDEAS Сок том-ог.с пер/чес/лук/тр/сол1л;155;6
FD0220006;Томатная паста;3619706;МАРК.ПЕРЕКР.Паста томатная 25% 380г;83.9;2
FD0804003;Пиво отечественное;3619727;Пиво ЗОЛОТАЯ БОЧКА СВЕТ.4,7% ст/б 0.45л;54.9;22
FD0805003;Соки,нектары в стек.;3619758;IDEAS Сок яблочный с сельдереем 1л;155;7
FR0606005;Сыры твердые, п/тв.;3619760;ARLA NATURA Сыр СЛИВОЧ.ЛЕГКИЙ 30% 400г;449;12
FR0401004;Овощные смеси с/м;3619803;VИТАМИН Чечевица ФЕРМ.ПР.с ов/пр.тр.400г;249;21
FD0602002;Халва, Козинак и пр.;3619936;РОТ ФРОНТ Халва подсолн.с глаз.245г;81.9;6
FR0701007;Колбасы с/к;3620028;ОСТАН.Колб.ЕВРЕЙСКАЯ с/к п/с в/с нар150г;279;8
FD0226006;Чай чёрный;3620106;AHM.TEA Чай КЛАССИЧЕСКИЙ чер.пак.100х2г;329;9
FR1106001;Рыба соленая;3620468;СТМ Скумбрия кусочки п/п в/у 200г;99.9;5
FD0211002;Спагетти;3620512;BARILLA Изд.мак.BUCATINI гр.А в/с 400г;94.9;81
FD0607002;Печенье;3620539;BONTE Печенье КЛУБНИКА сдоб.137г;49.9;27
FD0607002;Печенье;3620570;BONTE Печенье ВИШНЯ сдоб.137г;49.9;22
FD0211002;Спагетти;3620585;AIDA Изд.мак.SPAGHETTI 500г;87.9;20
FD0607002;Печенье;3620647;BONTE Печенье АПЕЛЬСИН сдоб.137г;49.9;7
FD0606005;Наборы конфет;3620795;AMAPOLA Конфеты ваф.гл.клюк/ябл/кор.100г;195;16
FD0205012;Маслины;3620809;ITLV Маслины черные рез.280г;155;7
FD0804003;Пиво отечественное;3620837;Пиво ЖИГУЛЕВСКОЕ св.паст.4,6% ПЭТ 1.5л;80.9;38
FD0804003;Пиво отечественное;3620838;Пиво КРИНИЦА КЛАС.св.паст.4,8% ПЭТ 1.5л;129;7
FD0607002;Печенье;3620901;BONTE Печенье сах.с аром.топл.мол.140г;20.9;30
FD0606010;Конфеты весовые;3620986;BONTE Конф.НУГА/АРАХ/КАРАМ.гл.1кг;419;0.4
FD0804002;Пиво лицензионное;3621018;Пиво АМСТЕЛ ПРЕМ.ПИЛСЕН.св.4,8%ж/б 0.45л;73.9;8
FD0804002;Пиво лицензионное;3621019;Пиво КРУШОВИЦЕ СВЕТЛОЕ 4,2% ж/б 0.45л;59.9;76
FD0221003;Приправы;3621046;KOTANYI Приправа ИТАЛЬЯНСКАЯ КУХНЯ 20г;51.9;23
FD0611002;Шоколад плиточный;3621229;LINDT Шоколад тем.превосх.с кус.мал.100г;259;44
FD0805002;Соки,нектары в пак.;3621234;САДЫ ПРИД.Кокт.из ман/вин/ан.со зл.0,25л;49.9;18
FD0805002;Соки,нектары в пак.;3621235;САДЫ ПРИД.Кокт.бан/ябл/вин/кл.со зл0,25л;49.9;13
FD0805002;Соки,нектары в пак.;3621236;САДЫ ПРИД.Кокт.яб/кив/вин/лим.со зл0,25л;49.9;10
FD0611002;Шоколад плиточный;3621260;LINDT Шоколад бел.неж.с ван.100г;259;18
FD0804002;Пиво лицензионное;3621352;Пиво GOSSER св.4,7% ст/б 0.45л;53.9;26
FD0804002;Пиво лицензионное;3621353;Пиво GOSSER св.4,7% ж/б 0.45л;59.9;36
FD0205008;Перец консерванный, лечо;3621434;ВЕРЕС Лечо болгарское ст/б 500г;155;12
FD0210008;Хлопья зерновые;3621572;МАРК.ПЕРЕКР.Хлоп.4ЗЛ.овс/пш/ячм/рж.400г;41.9;13
FR1106001;Рыба соленая;3621578;ПР!СТ Семга с/с филе-кусок с кожей 150г;229;10
FR1106001;Рыба соленая;3621579;ПР!СТ Форель с/с филе-кусок с кожей 150г;219;7
FD0605002;Круассаны;3621621;7DAYS Мини Круассаны с нач.клубника 300г;114.9;12
FD0605002;Круассаны;3621622;7DAYS Мини Круассаны с нач.черешня 300г;114.9;21
FD0605002;Круассаны;3621623;7DAYS Мини Круассаны с крем.вар.сг.300г;114.9;12
FD0605002;Круассаны;3621625;7DAYS Мини Круассаны с крем.карам.300г;114.9;12
FD0605002;Круассаны;3621626;7DAYS Мини Круассаны с крем.какао 300г;114.9;5
FD0605002;Круассаны;3621627;7DAYS Мини Круассаны с крем.ваниль 300г;114.9;7
FD0804003;Пиво отечественное;3621692;Пиво ОХОТА КРЕПКОЕ св.паст.8,1%ж/б 0.45л;46.9;33
FD0804002;Пиво лицензионное;3621693;Пиво HEINEKEN св.4,8% ж/б 0.45л;84.9;15
FD0802001;Минеральная вода;3621697;Вода ДЖЕРМУК мин.леч/стол.газ.0.5л;77.9;9
FR0606004;Сыры с плесенью;3621896;PRESID.Сыр БРИ 60% 200г;469;3
FD0205006;Овощные смеси консервированные;3621920;ЛУКАШ.Овощи АДЖАПСАНДАЛ обжар.печ.480г;185;12
FR0405006;Пельмени;3622053;ГОР.ШТУЧ.Пельмени БУЛЬМЕНИ большие 900г;269;5
FD0607002;Печенье;3622111;ДОБ.ПЕКАРЬ Печ.ЗАВТР.ЧЕМП.овс.спорт.300г;135;7
FR0605001;Сливки взбитые;3622127;HULALA Крем взб.ул/паст.раст.мас.24%250г;165;5
FR0405004;Наггетсы, филе;3622221;PERFETTO Наггетсы хрустящие 260г;209;10
FR0405004;Наггетсы, филе;3622222;PERFETTO Наггетсы ТРАДИЦИОННЫЕ 260г;209;8
FD0803004;Энергетические нап.;3622224;ПР!СТ Нап.ENER.ORIG.тон.газ.0,5л;39.9;6
FD0803004;Энергетические нап.;3622227;ПР!СТ Нап.EN.CIT.вк.лайм/лим.тон.газ0,5л;39.9;17
FD0221003;Приправы;3622287;KNORR Приправа д/свин.ХРУСТ.КОРОЧКА 30г;37.9;27
FR0405005;Котлеты с/м;3622393;СВИТЛОГОР.Драники БЕЛОРУС.карт.зам.360г;185;5
FR0405005;Котлеты с/м;3622394;СВИТЛОГОР.Котлеты ОВОЩНЫЕ зам.360г;289;3
FD0606005;Наборы конфет;3622553;БАБАЕВ.Конф.ВИЗИТ гл.шок.глаз/прал.400г;509;4
FR1104001;Рыба вяленая,сушеная;3622673;BEERKA Рыбка филе минтая ломт.суш.70г;97.9;17
FR1104001;Рыба вяленая,сушеная;3622674;BEERKA Рыбка ЯНТАРНАЯ с перц.суш.70г;97.9;20
FD0804003;Пиво отечественное;3622691;Пиво БАЛТИКА ЭКСПОРТНОЕ №7 св.ж/б 0.9л;119.9;8
FD0804001;Пиво импортное;3622951;Пиво WARSTEINER DOUB.HOP.св.4,8%ж/б 0.5л;99.9;6
FR0701007;Колбасы с/к;3622973;ЕГОР.КГФ Колб.ПАЛЕРМО с/к б/с нар.100г;165;21
FD0703001;Консервы для кошек;3623060;PERF.FIT Корм д/взр.кош.чувст.с инд.85г;31.9;37
FD0703003;Сухой корм для кошек;3623063;PERF.FIT Корм д/взр.кош.чувст.с инд.190г;83.9;6
FR0606003;Сыры рассольные;3623092;МАРК.ПЕРЕКР.Сыр БРЫНЗА рас.45% 245г;114.9;7
FD0211001;Макаронные изделия;3623094;PASTER.Изд.мак.СПИРАЛЬКИ №125 гр.А 450г;97.9;12
FD0211001;Макаронные изделия;3623095;PASTER.Изд.мак.БАБОЧКИ №170 гр.А 400г;97.9;53
FD0211002;Спагетти;3623096;PASTER.Изд.мак.СПАГЕТТИ №114 гр.А 450г;97.9;52
FD0611003;Шоколад фигурный;3623133;КОНФИТРЕЙД Изд.фиг.ЯЙЦО С СЮРПР.мол.20г;83.9;61
FD0205006;Овощные смеси консервированные;3623302;JANARAT Аппетитка 720г;165;12
FD0804003;Пиво отечественное;3623625;Пиво ХАЛЗАН св.4,5% ст/б 0.5л;34.9;41
FD0804003;Пиво отечественное;3623626;Пиво ХАЛЗАН св.паст.4,5% ж/б 0.5л;37.9;55
FD0603001;Жевательная резинка;3623928;DIROL Жев.рез.б/сах.вк.мяты/фрукт.13,6г;35.9;164
FD0610001;Чипсы картофельные;3624024;LORENZ Чипсы NATUR.карт.мор.сол/перц100г;145;25
FD0610001;Чипсы картофельные;3624025;LORENZ Чипсы NATUR.КЛАС.карт.с солью100г;145;24
FD0610001;Чипсы картофельные;3624026;LORENZ Чипсы NATUR.карт.с паприк.100г;145;24
FD0220009;Томатные соусы;3624107;REMIA Соус BLAK JACK BBQ клас.450мл;309;11
FD0220007;Соусы на майонезной основе;3624108;REMIA Соус WILD BILL BBQ амер.чесн.450мл;309;4
FD0220009;Томатные соусы;3624121;REMIA Соус SWEET DALTON BBQ медов.450мл;309;11
FD0803002;Напитки сл. безалк.;3624214;PEPSI Напиток WILD CHERRY сил/газ.0,33л;45.9;15
FD0207003;Персики консервированные;3624246;МАРК.ПЕРЕКР.Персики пол.в сир.конс.820г;159;26
FD0605001;Кексы, куличи;3624305;BON.BAK.Кекс ЯМАЙКА б/др.с из/ром.вк225г;47.9;13
FD0605001;Кексы, куличи;3624306;BON.BAK.Кекс б/др.с нач.вар.сгущ.225г;47.9;13
FD0605001;Кексы, куличи;3624307;BON.BAK.Кекс б/др.с нач.из клуб.дж.225г;47.9;12
FD0605002;Круассаны;3624587;7DAYS Круассан с кремом фундук 65г;32.9;17
FD0605002;Круассаны;3624630;7DAYS Круассан с кремом фундук 3+1 260г;99.9;12
FR1106001;Рыба соленая;3624651;НОВ.ОКЕАН Семга с/с ломтики 150г;359;3
FR1104001;Рыба вяленая,сушеная;3624706;НОВ.ОКЕАН Путассу соломка нарезка 36г;67.9;4
FR0404002;Креветки;3624752;БУХТА ИЗОБ.Кревет.ОТБ.60/80 в/м н/р 1кг;999;12
FD0804003;Пиво отечественное;3625016;Пиво ХАМОВНИКИ ПИЛЬЗЕН.св.4,8%ст/б 0.47л;73.9;19
FD0804003;Пиво отечественное;3625018;Пиво ХАМОВ.БАВАР.св.пшен.н/ф неосв.0.47л;73.9;15
FD0804002;Пиво лицензионное;3625032;Пиво FAXE PREMIUM св.4,9% ст/б 0.45л;63.9;23
FD0804007;Пиво крафтовое;3625034;Пиво ВОЛКОВ.ПИВОВ.ПОР.ПОРТ АРТ.тем.0.45л;83.9;18
FD0804007;Пиво крафтовое;3625035;Пиво ВОЛКОВ.ПИВ.БЛ.Д.МАЗ.св.н/ф осв0.45л;83.9;23
FD0804005;Сидры;3625036;Нап.ВОЛК.ПИВ.НЕПР.МЕД мед.газ.сл.4%0.45л;83.9;41
FD0804003;Пиво отечественное;3625038;Пиво ХАМОВНИКИ ВЕНСКОЕ св.4,5%%ст/б0.47л;73.9;41
FD0204004;Пр. мясные консервы;3625149;ГЛАВПРОД.Буженина КЛАССИЧЕСКАЯ 325г;195;5
FD0606001;Драже;3625358;M&M Драже КРИСПИ шар.в мол.шок.гл.220г;229;18
FD0606001;Драже;3625359;M&M Драже КРИСПИ шар.в мол.шок.гл.36г;55.9;31
FR0401005;Ягоды с/м;3625430;ПР!СТ Вишня б/зам.900г;185;1
FR0401005;Ягоды с/м;3625431;ПР!СТ Клубника б/зам.900г;150;6
FR0401005;Ягоды с/м;3625432;ПР!СТ Клюква б/зам.900г;259;1
FD0204004;Пр. мясные консервы;3625646;ГЛАВПРОД.Крылышки ГРИЛЬ кур.300г;119;10
FD0803002;Напитки сл. безалк.;3625730;ПР!СТ Напиток КОЛА аром.б/алк.с/газ.2л;23.5;2
FD0803002;Напитки сл. безалк.;3625731;ПР!СТ Напиток ЛИМОНАД ар.б/алк.с/газ.2л;23.5;2
FD0803002;Напитки сл. безалк.;3625732;ПР!СТ Напиток ТАРХУН аром.б/алк.с/газ.2л;23.5;4
FR0401001;Грибы с/м;3625803;ПР!СТ Шампиньоны резаные б/зам.900г;132.9;6
FR0407003;Мороженое порционное;3625838;БОН ПАРИ Десерт КОШМАРИКИ ягод.60,3г;77.9;35
FD0611003;Шоколад фигурный;3625839;KINDER Яйцо СЮРПРИЗ из мол.шок.20г;93.9;125
FR0407003;Мороженое порционное;3625899;48КОП.Морож.пл.ваф.рож.гл/минд.12%104,5г;99.9;4
FR1104001;Рыба вяленая,сушеная;3626024;ВЯЛЬКОВО Щука вяленая соломка в/у 40г;77.9;9
FD0209006;Кофе растворимый;3626048;JACOBS Кофе GOLD нат.раст.субл.95г;299;23
FD0209006;Кофе растворимый;3626060;JACOBS Кофе GOLD раст.нат.субл.пак.140г;469;14
FD0804001;Пиво импортное;3626065;Пиво БАЙРОЙТЕР ХЕЛЬ св.непаст.4,9% 0.5л;165;6
FD0209005;Кофе молотый;3626114;ЖИВОЙ КОФЕ Кофе BURBON КОЛУМБИЯ мол.200г;299;16
FD0221003;Приправы;3626159;S.MAR.Приправа МАНГО КАРРИ 24г;99.9;18
FD0226006;Чай чёрный;3626161;GREENF.Чай CURRANT&MINT чер.ар.см25х1,8г;114.9;10
FD0226006;Чай чёрный;3626162;ПР!СТ Чай чер.байх.м/лист.100г;18.9;30
FD0226006;Чай чёрный;3626163;ПР!СТ Чай чер.байх.м/лист.100х1,8г;64.9;16
FD0226006;Чай чёрный;3626164;ПР!СТ Чай чер.байх.с аром.берг.20х1,5г;14.2;56
FD0201001;Варенье;3626203;МАРК.ПЕРЕКР.Варенье абрик.стер.310г;145;13
FD0201001;Варенье;3626204;МАРК.ПЕРЕКР.Варенье черносмор.стер.310г;145;11
FD0201001;Варенье;3626205;МАРК.ПЕРЕКР.Варенье малиновое стер.310г;145;17
FD0201001;Варенье;3626206;МАРК.ПЕРЕКР.Варенье клуб.стер.310г;145;5
FD0201001;Варенье;3626207;МАРК.ПЕРЕКР.Варенье вишн.стер.310г;145;5
FD0226004;Чай зеленый;3626267;ПР!СТ Чай зел.байх.м/лист.20х1,8г;16.49;26
FD0220011;Этнические;3626272;AROY-D Соус ПАСТА ТОМ ЯМ н/осн.р/мас.50г;91.9;13
FD0204004;Пр. мясные консервы;3626310;ЕЛИНСКИЙ Баранина туш.Хал.ГОСТ в/с 290г;185;9
FR0706010;Шейка (дел);3626409;БЛИЖ.ГОР.Шейка АРОМАТНАЯ к/в в/у кус350г;369;5
FR1301001;Изд.из мяса птиц охл;3626430;ИНДИЛАЙТ Купаты БОЯРСКИЕ охл.500г;179;4
FD0611002;Шоколад плиточный;3626617;СЛАВЯНКА Шок.БЕЛОЧКА мол.с цел.фунд.100г;125;31
FR0609001;Йогурты свежие;3626623;EPICA Йогурт с гранат/малин.4,8% 130г;49.9;15
FR0609001;Йогурты свежие;3626624;EPICA Йогурт с манго/сем.чиа 5% 130г;49.9;16
FR0701008;Снеки мясные;3626785;ДЫМОВ Чипсы из гов.с кр.перц.25г;99.9;9
FR0701008;Снеки мясные;3626786;ДЫМОВ Чипсы из индейки с чер.перц.25г;99.9;7
FR0701008;Снеки мясные;3626787;ДЫМОВ Чипсы клас.из свинины 25г;99.9;4
FD0209006;Кофе растворимый;3626842;NESC.Кофе GOLD CREMA нат.раст.ст/б.95г;359;10
FD0217001;Тростниковый;3626867;МИСТР.Сахар ДЕМЕРАРА трост.нераф.900г;309;11
FD0611002;Шоколад плиточный;3626894;ALP.GOLD Шок.OREO вк.пас/печ95г;99.9;47
FD0605002;Круассаны;3626932;7DAYS Круассаны мини с крем.какао 105г;45.9;22
FD0605002;Круассаны;3626933;7DAYS Круассаны мини с крем.вк.ван.105г;45.9;20
FD0605005;Торты с длительным сроком хранения;3627093;ЧЕРЕМ.Торт МАЛИНОВЫЙ ВЕЛЬВЕТ 700г;299;6
FD0217001;Тростниковый;3627112;МАРК.ПЕРЕКР.Сахар нераф.трост.кус.пр500г;145;21
FD0226006;Чай чёрный;3627304;МАРК.ПЕРЕКР.Чай чер.байх.мел.25х2г;99.9;17
FD0226004;Чай зеленый;3627305;МАРК.ПЕРЕКР.Чай зел.байх.мел.25х1,8г;99.9;14
FD0226006;Чай чёрный;3627306;МАРК.ПЕРЕКР.Чай чер.мел.аром.лим.25х2г;99.9;12
FD0226006;Чай чёрный;3627307;МАРК.ПЕРЕКР.Чай чер.байх.мел.чаб.25х1,8г;99.9;9
FD0226004;Чай зеленый;3627308;МАРК.ПЕРЕКР.Чай зел.байх.мел.жасм25х1,8г;99.9;9
FD0226006;Чай чёрный;3627309;МАРК.ПЕРЕКР.Чай чер.мел.аром.берг.25х2г;99.9;28
FD0209002;Кофе в зёрнах;3627503;BAR.Кофе PRO SPECIALE зер.нат.жар.1000г;1649;6
FR0608001;Сметана;3627505;БРЕСТ-ЛИТОВСК Сметана 20% 315г;83.9;27
FD0804003;Пиво отечественное;3627620;Пиво БОЯРИНЪ ЖИВОЕ св.4,5% ПЭТ 1.42л;97.9;8
FD0605002;Круассаны;3627719;7DAYS Круассаны мини с крем.вар.сг.105г;45.9;14
FD0804003;Пиво отечественное;3627739;Пиво БОЯРИНЪ ЖИВОЕ св.4,5% ст/б 0.5л;59.9;12
FR0404002;Креветки;3627766;VICI Крев.LUX.ЛАНГ.п.б/г с/м 41/50 750г;1429;1
FR0701012;Сосиски;3627883;РЕМИТ Колб.БЕЛЫЕ МЮНХЕНСК.вар.400г;229;2
FD0804002;Пиво лицензионное;3627892;Пиво АМСТЕЛ ПРЕМ.ПИЛС.св.4,8% ст/б 0.45л;67.9;9
FR0609002;Йогурт питьевой;3627903;ДАНИС.Коктейль йог.вк.клуб.мор.5,2% 260г;91.9;20
FD0205004;Кукуруза консервированная;3628005;JAMAR Кукуруза сладкая конс.400г;67.9;58
FD0205001;Горошек консервированный;3628006;JAMAR Горошек зеленый 400г;75.9;8
FR0701012;Сосиски;3628144;РУБЛЕВ.Сосиски РУБЛЕВСКИЕ вар.кат.Б 480г;309;6
FR1301006;Субпродукты из птицы;3628376;ПЕТЕЛИНКА Печень ЦБ охл.500г;135;12
FR0608005;Кефир;3628394;САРАФ.Кефир дет.3,2% 930г;74.9;6
FR0608005;Кефир;3628395;САРАФ.Кефир дет.1,5% 930г;73.9;5
FR0609002;Йогурт питьевой;3628396;ЧУДО Йогурт вк.черн/мал.2,4% 270г;57.9;10
FR0609002;Йогурт питьевой;3628397;ЧУДО Йогурт вк.анан/банан 2,4% 270г;57.9;11
FR0609002;Йогурт питьевой;3628398;ЧУДО Йогурт вк.пер/ман/дыня 2,4% 270г;57.9;5
FR0609002;Йогурт питьевой;3628399;ЧУДО Йогурт вк.клуб/земл.2,4% 270г;57.9;7
FR0609002;Йогурт питьевой;3628400;ЧУДО Йогурт вк.вишн/череш.2,4% 270г;57.9;2
FR0609002;Йогурт питьевой;3628404;ЧУДО Йогурт вк.перс/абрик.2,4% 270г;57.9;6
FD0222004;Сухие завтраки;3628506;ХРУТКА Хлопья кукур.хруст.об.кал.700г;185;9
FD0205008;Перец консерванный, лечо;3628529;JANARAT Перец ДЕЛИКАТЕСНЫЙ 720г;175;9
FD0205012;Маслины;3628530;МАРК.ПЕРЕКР.Маслины чер.с/к стер.400г;135;14
FD0205012;Маслины;3628531;МАРК.ПЕРЕКР.Маслины чер.б/к стер.400г;135;8
FD0205012;Маслины;3628532;МАРК.ПЕРЕКР.Маслины СУП.ГИГ.чер.с/к 830г;309;11
FD0205013;Оливки;3628533;МАРК.ПЕРЕКР.Оливки зел.фарш.лим.300г;114.9;23
FD0205013;Оливки;3628534;МАРК.ПЕРЕКР.Оливки зел.фарш.анчоус.300г;114.9;23
FD0205013;Оливки;3628535;МАРК.ПЕРЕКР.Оливки зел.фарш.кревет.300г;114.9;19
FD0205013;Оливки;3628536;МАРК.ПЕРЕКР.Оливки зел.фарш.лососем 300г;114.9;14
FD0205008;Перец консерванный, лечо;3628542;JANARAT Перец ОСТРЫЙ в масле 500г;155;7
FD0226006;Чай чёрный;3628988;RICH.Чай ROYAL ENGL.BREAK.чер.лист.90г;135;10
FD0226006;Чай чёрный;3628990;RICH.Чай ROYAL ENGL.BREAK.чер.пак.200г;359;7
